month,department_id,account_id,actual,budget,forecast,account_name,account_category,statement_line,favorable_direction,is_revenue,is_cogs,is_opex,is_expense,oi_sign,var_ab_amount,oi_impact_ab,favorable_ab,var_ab_pct,ab_pct_meaningful,var_af_amount,oi_impact_af,favorable_af,var_af_pct,actual_mom_amount,actual_mom_pct,fiscal_year,month_number,actual_ytd,budget_ytd,var_ab_ytd_amount,oi_impact_ytd,group_total_oi_impact_ab,contribution_to_oi_co,materiality_rank_co,contribution_to_oi_ab,materiality_rank
2024-06-01,RND,RND_CLOUD,62579.81,62000.0,,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,579.81,-579.81,False,0.00935,True,,,,,1439.15,0.02354,2024,6,369089.84,366000.0,3089.84,-3089.84,-2573.87,-0.10547,10,0.22527,3
2024-07-01,RND,RND_CLOUD,61054.26,62400.0,,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,-1345.74,1345.74,True,-0.02157,True,,,,,-1525.55,-0.02438,2024,7,430144.1,428400.0,1744.1,-1744.1,-32578.97,-0.02693,10,-0.04131,4
2024-08-01,RND,RND_CLOUD,63462.68,62800.0,,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,662.68,-662.68,False,0.01055,True,,,,,2408.42,0.03945,2024,8,493606.78,491200.0,2406.78,-2406.78,-23629.55,0.01666,13,0.02804,4
2024-09-01,RND,RND_CLOUD,64638.81,63200.0,,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,1438.81,-1438.81,False,0.02277,True,,,,,1176.13,0.01853,2024,9,558245.59,554400.0,3845.59,-3845.59,-31112.67,0.04862,11,0.04625,4
2024-10-01,RND,RND_CLOUD,64044.08,63600.0,,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,444.08,-444.08,False,0.00698,True,,,,,-594.73,-0.0092,2024,10,622289.67,618000.0,4289.67,-4289.67,-36079.3,0.01201,12,0.01231,4
2024-11-01,RND,RND_CLOUD,66483.86,64000.0,,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,2483.86,-2483.86,False,0.03881,True,,,,,2439.78,0.0381,2024,11,688773.53,682000.0,6773.53,-6773.53,-42153.71,0.04886,7,0.05892,3
2024-12-01,RND,RND_CLOUD,60049.74,64400.0,,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,-4350.26,4350.26,True,-0.06755,True,,,,,-6434.12,-0.09678,2024,12,748823.27,746400.0,2423.27,-2423.27,-34180.81,-0.0782,5,-0.12727,3
2025-01-01,RND,RND_CLOUD,63638.21,64800.0,64800.0,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,-1161.79,1161.79,True,-0.01793,True,-1161.79,1161.79,1.0,-0.01793,3588.47,0.05976,2025,1,63638.21,64800.0,-1161.79,1161.79,-75147.53,-0.00751,12,-0.01546,3
2025-02-01,RND,RND_CLOUD,62062.44,65200.0,65200.0,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,-3137.56,3137.56,True,-0.04812,True,-3137.56,3137.56,1.0,-0.04812,-1575.77,-0.02476,2025,2,125700.65,130000.0,-4299.35,4299.35,-71258.23,-0.01872,10,-0.04403,3
2025-03-01,RND,RND_CLOUD,66799.11,65600.0,65600.0,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,1199.11,-1199.11,False,0.01828,True,1199.11,-1199.11,0.0,0.01828,4736.67,0.07632,2025,3,192499.76,195600.0,-3100.24,3100.24,-83571.24,0.00549,15,0.01435,3
2025-04-01,RND,RND_CLOUD,66806.79,66000.0,66000.0,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,806.79,-806.79,False,0.01222,True,806.79,-806.79,0.0,0.01222,7.68,0.00011,2025,4,259306.55,261600.0,-2293.45,2293.45,-80485.31,0.00363,15,0.01002,3
2025-05-01,RND,RND_CLOUD,63852.26,66400.0,66400.0,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,-2547.74,2547.74,True,-0.03837,True,-2547.74,2547.74,1.0,-0.03837,-2954.53,-0.04422,2025,5,323158.81,328000.0,-4841.19,4841.19,-49789.14,-0.01283,11,-0.05117,2
2025-06-01,RND,RND_CLOUD,63097.26,66800.0,66800.0,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,-3702.74,3702.74,True,-0.05543,True,-3702.74,3702.74,1.0,-0.05543,-755.0,-0.01182,2025,6,386256.07,394800.0,-8543.93,8543.93,-44294.94,-0.01085,13,-0.08359,3
2025-07-01,RND,RND_CLOUD,68562.14,67200.0,67200.0,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,1362.14,-1362.14,False,0.02027,True,1362.14,-1362.14,0.0,0.02027,5464.88,0.08661,2025,7,454818.21,462000.0,-7181.79,7181.79,-58898.09,0.00363,17,0.02313,3
2025-08-01,RND,RND_CLOUD,68853.49,67600.0,67600.0,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,1253.49,-1253.49,False,0.01854,True,1253.49,-1253.49,0.0,0.01854,291.35,0.00425,2025,8,523671.7,529600.0,-5928.3,5928.3,-48479.68,0.00465,15,0.02586,3
2025-09-01,RND,RND_CLOUD,67374.34,68000.0,68000.0,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,-625.66,625.66,True,-0.0092,True,-625.66,625.66,1.0,-0.0092,-1479.15,-0.02148,2025,9,591046.04,597600.0,-6553.96,6553.96,-62545.9,-0.0022,15,-0.01,2
2025-10-01,RND,RND_CLOUD,71771.42,68400.0,68400.0,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,3371.42,-3371.42,False,0.04929,True,3371.42,-3371.42,0.0,0.04929,4397.08,0.06526,2025,10,662817.46,666000.0,-3182.54,3182.54,-64929.97,0.01112,13,0.05192,3
2025-11-01,RND,RND_CLOUD,68543.37,68800.0,68800.0,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,-256.63,256.63,True,-0.00373,True,-256.63,256.63,1.0,-0.00373,-3228.05,-0.04498,2025,11,731360.83,734800.0,-3439.17,3439.17,-58429.56,-0.00081,17,-0.00439,3
2025-12-01,RND,RND_CLOUD,71043.82,69200.0,69200.0,Cloud Development Tools,Software,Operating Expenses,lower,0,0,1,1,-1,1843.82,-1843.82,False,0.02664,True,1843.82,-1843.82,0.0,0.02664,2500.45,0.03648,2025,12,802404.65,804000.0,-1595.35,1595.35,-65966.8,0.00547,16,0.02795,3
2024-01-01,RND,RND_CONTRACT,89345.85,90000.0,,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,-654.15,654.15,True,-0.00727,True,,,,,,,2024,1,89345.85,90000.0,-654.15,654.15,175.63,0.09547,7,3.72459,1
2024-02-01,RND,RND_CONTRACT,93580.55,90600.0,,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,2980.55,-2980.55,False,0.0329,True,,,,,4234.7,0.0474,2024,2,182926.4,180600.0,2326.4,-2326.4,-3399.3,1.04529,3,0.87681,1
2024-03-01,RND,RND_CONTRACT,95107.27,91200.0,,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,3907.27,-3907.27,False,0.04284,True,,,,,1526.72,0.01631,2024,3,278033.67,271800.0,6233.67,-6233.67,-8793.49,0.3389,4,0.44434,2
2024-04-01,RND,RND_CONTRACT,91912.22,91800.0,,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,112.22,-112.22,False,0.00122,True,,,,,-3195.05,-0.03359,2024,4,369945.89,363600.0,6345.89,-6345.89,-5811.15,0.10568,13,0.01931,3
2024-05-01,RND,RND_CONTRACT,90500.23,92400.0,,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,-1899.77,1899.77,True,-0.02056,True,,,,,-1411.99,-0.01536,2024,5,460446.12,456000.0,4446.12,-4446.12,-1180.92,-2.77039,8,-1.60872,2
2024-06-01,RND,RND_CONTRACT,84474.21,93000.0,,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,-8525.79,8525.79,True,-0.09168,True,,,,,-6026.02,-0.06659,2024,6,544920.33,549000.0,-4079.67,4079.67,-2573.87,1.55085,3,-3.31244,2
2024-07-01,RND,RND_CONTRACT,95698.06,93600.0,,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,2098.06,-2098.06,False,0.02242,True,,,,,11223.85,0.13287,2024,7,640618.39,642600.0,-1981.61,1981.61,-32578.97,0.04199,9,0.0644,3
2024-08-01,RND,RND_CONTRACT,87974.77,94200.0,,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,-6225.23,6225.23,True,-0.06609,True,,,,,-7723.29,-0.0807,2024,8,728593.16,736800.0,-8206.84,8206.84,-23629.55,-0.15647,3,-0.26345,2
2024-09-01,RND,RND_CONTRACT,90760.7,94800.0,,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,-4039.3,4039.3,True,-0.04261,True,,,,,2785.93,0.03167,2024,9,819353.86,831600.0,-12246.14,12246.14,-31112.67,-0.13648,6,-0.12983,3
2024-10-01,RND,RND_CONTRACT,93468.67,95400.0,,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,-1931.33,1931.33,True,-0.02024,True,,,,,2707.97,0.02984,2024,10,912822.53,927000.0,-14177.47,14177.47,-36079.3,-0.05222,7,-0.05353,3
2024-11-01,RND,RND_CONTRACT,95318.09,96000.0,,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,-681.91,681.91,True,-0.0071,True,,,,,1849.42,0.01979,2024,11,1008140.62,1023000.0,-14859.38,14859.38,-42153.71,-0.01341,13,-0.01618,4
2024-12-01,RND,RND_CONTRACT,95166.53,96600.0,,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,-1433.47,1433.47,True,-0.01484,True,,,,,-151.56,-0.00159,2024,12,1103307.15,1119600.0,-16292.85,16292.85,-34180.81,-0.02577,10,-0.04194,4
2025-01-01,RND,RND_CONTRACT,155190.31,97200.0,121500.0,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,57990.31,-57990.31,False,0.59661,True,33690.31,-33690.31,0.0,0.27729,60023.78,0.63072,2025,1,155190.31,97200.0,57990.31,-57990.31,-75147.53,0.37474,1,0.77169,1
2025-02-01,RND,RND_CONTRACT,153748.75,97800.0,122250.0,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,55948.75,-55948.75,False,0.57207,True,31498.75,-31498.75,0.0,0.25766,-1441.56,-0.00929,2025,2,308939.06,195000.0,113939.06,-113939.06,-71258.23,0.33378,1,0.78515,1
2025-03-01,RND,RND_CONTRACT,166915.43,98400.0,123000.0,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,68515.43,-68515.43,False,0.6963,True,43915.43,-43915.43,0.0,0.35704,13166.68,0.08564,2025,3,475854.49,293400.0,182454.49,-182454.49,-83571.24,0.31368,1,0.81984,1
2025-04-01,RND,RND_CONTRACT,157223.02,99000.0,123750.0,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,58223.02,-58223.02,False,0.58811,True,33473.02,-33473.02,0.0,0.27049,-9692.41,-0.05807,2025,4,633077.51,392400.0,240677.51,-240677.51,-80485.31,0.26167,1,0.7234,1
2025-05-01,RND,RND_CONTRACT,151218.12,99600.0,124500.0,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,51618.12,-51618.12,False,0.51825,True,26718.12,-26718.12,0.0,0.2146,-6004.9,-0.03819,2025,5,784295.63,492000.0,292295.63,-292295.63,-49789.14,0.25986,2,1.03673,1
2025-06-01,RND,RND_CONTRACT,153761.56,100200.0,125250.0,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,53561.56,-53561.56,False,0.53455,True,28511.56,-28511.56,0.0,0.22764,2543.44,0.01682,2025,6,938057.19,592200.0,345857.19,-345857.19,-44294.94,0.15689,3,1.2092,1
2025-07-01,RND,RND_CONTRACT,160556.57,100800.0,126000.0,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,59756.57,-59756.57,False,0.59282,True,34556.57,-34556.57,0.0,0.27426,6795.01,0.04419,2025,7,1098613.76,693000.0,405613.76,-405613.76,-58898.09,0.15912,4,1.01458,1
2025-08-01,RND,RND_CONTRACT,151558.51,101400.0,126750.0,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,50158.51,-50158.51,False,0.49466,True,24808.51,-24808.51,0.0,0.19573,-8998.06,-0.05604,2025,8,1250172.27,794400.0,455772.27,-455772.27,-48479.68,0.18593,3,1.03463,1
2025-09-01,RND,RND_CONTRACT,164579.68,102000.0,127500.0,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,62579.68,-62579.68,False,0.61353,True,37079.68,-37079.68,0.0,0.29082,13021.17,0.08592,2025,9,1414751.95,896400.0,518351.95,-518351.95,-62545.9,0.21985,3,1.00054,1
2025-10-01,RND,RND_CONTRACT,168986.74,102600.0,128250.0,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,66386.74,-66386.74,False,0.64704,True,40736.74,-40736.74,0.0,0.31764,4407.06,0.02678,2025,10,1583738.69,999000.0,584738.69,-584738.69,-64929.97,0.21887,3,1.02244,1
2025-11-01,RND,RND_CONTRACT,155724.45,103200.0,129000.0,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,52524.45,-52524.45,False,0.50896,True,26724.45,-26724.45,0.0,0.20717,-13262.29,-0.07848,2025,11,1739463.14,1102200.0,637263.14,-637263.14,-58429.56,0.16588,3,0.89894,1
2025-12-01,RND,RND_CONTRACT,157164.69,103800.0,129750.0,Contractors,Contractors,Operating Expenses,lower,0,0,1,1,-1,53364.69,-53364.69,False,0.51411,True,27414.69,-27414.69,0.0,0.21129,1440.24,0.00925,2025,12,1896627.83,1206000.0,690627.83,-690627.83,-65966.8,0.15835,3,0.80896,1
2024-01-01,RND,RND_RECRUIT,25000.0,25000.0,,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,,,2024,1,25000.0,25000.0,0.0,-0.0,175.63,-0.0,23,-0.0,4
2024-02-01,RND,RND_RECRUIT,25150.0,25150.0,,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,150.0,0.006,2024,2,50150.0,50150.0,0.0,-0.0,-3399.3,0.0,23,0.0,4
2024-03-01,RND,RND_RECRUIT,25300.0,25300.0,,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,150.0,0.00596,2024,3,75450.0,75450.0,0.0,-0.0,-8793.49,0.0,23,0.0,4
2024-04-01,RND,RND_RECRUIT,25450.0,25450.0,,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,150.0,0.00593,2024,4,100900.0,100900.0,0.0,-0.0,-5811.15,0.0,23,0.0,4
2024-05-01,RND,RND_RECRUIT,25600.0,25600.0,,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,150.0,0.00589,2024,5,126500.0,126500.0,0.0,-0.0,-1180.92,0.0,23,0.0,4
2024-06-01,RND,RND_RECRUIT,25750.0,25750.0,,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,150.0,0.00586,2024,6,152250.0,152250.0,0.0,-0.0,-2573.87,-0.0,23,0.0,4
2024-07-01,RND,RND_RECRUIT,49210.0,25900.0,,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,23310.0,-23310.0,False,0.9,True,,,,,23460.0,0.91107,2024,7,201460.0,178150.0,23310.0,-23310.0,-32578.97,0.46654,1,0.71549,1
2024-08-01,RND,RND_RECRUIT,49495.0,26050.0,,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,23445.0,-23445.0,False,0.9,True,,,,,285.0,0.00579,2024,8,250955.0,204200.0,46755.0,-46755.0,-23629.55,0.58928,1,0.99219,1
2024-09-01,RND,RND_RECRUIT,49780.0,26200.0,,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,23580.0,-23580.0,False,0.9,True,,,,,285.0,0.00576,2024,9,300735.0,230400.0,70335.0,-70335.0,-31112.67,0.79673,1,0.75789,1
2024-10-01,RND,RND_RECRUIT,50065.0,26350.0,,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,23715.0,-23715.0,False,0.9,True,,,,,285.0,0.00573,2024,10,350800.0,256750.0,94050.0,-94050.0,-36079.3,0.64118,1,0.6573,1
2024-11-01,RND,RND_RECRUIT,50350.0,26500.0,,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,23850.0,-23850.0,False,0.9,True,,,,,285.0,0.00569,2024,11,401150.0,283250.0,117900.0,-117900.0,-42153.71,0.46911,1,0.56579,1
2024-12-01,RND,RND_RECRUIT,50635.0,26650.0,,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,23985.0,-23985.0,False,0.9,True,,,,,285.0,0.00566,2024,12,451785.0,309900.0,141885.0,-141885.0,-34180.81,0.43118,1,0.70171,1
2025-01-01,RND,RND_RECRUIT,26800.0,26800.0,26800.0,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,-23835.0,-0.47072,2025,1,26800.0,26800.0,0.0,-0.0,-75147.53,0.0,23,0.0,4
2025-02-01,RND,RND_RECRUIT,26950.0,26950.0,26950.0,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,150.0,0.0056,2025,2,53750.0,53750.0,0.0,-0.0,-71258.23,0.0,23,0.0,4
2025-03-01,RND,RND_RECRUIT,27100.0,27100.0,27100.0,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,150.0,0.00557,2025,3,80850.0,80850.0,0.0,-0.0,-83571.24,0.0,23,0.0,4
2025-04-01,RND,RND_RECRUIT,27250.0,27250.0,27250.0,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,150.0,0.00554,2025,4,108100.0,108100.0,0.0,-0.0,-80485.31,0.0,23,0.0,4
2025-05-01,RND,RND_RECRUIT,27400.0,27400.0,27400.0,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,150.0,0.0055,2025,5,135500.0,135500.0,0.0,-0.0,-49789.14,0.0,23,0.0,4
2025-06-01,RND,RND_RECRUIT,27550.0,27550.0,27550.0,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,150.0,0.00547,2025,6,163050.0,163050.0,0.0,-0.0,-44294.94,0.0,23,0.0,4
2025-07-01,RND,RND_RECRUIT,27700.0,27700.0,27700.0,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,150.0,0.00544,2025,7,190750.0,190750.0,0.0,-0.0,-58898.09,0.0,23,0.0,4
2025-08-01,RND,RND_RECRUIT,27850.0,27850.0,27850.0,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,150.0,0.00542,2025,8,218600.0,218600.0,0.0,-0.0,-48479.68,0.0,23,0.0,4
2025-09-01,RND,RND_RECRUIT,28000.0,28000.0,28000.0,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,150.0,0.00539,2025,9,246600.0,246600.0,0.0,-0.0,-62545.9,0.0,23,0.0,4
2025-10-01,RND,RND_RECRUIT,28150.0,28150.0,28150.0,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,150.0,0.00536,2025,10,274750.0,274750.0,0.0,-0.0,-64929.97,0.0,23,0.0,4
2025-11-01,RND,RND_RECRUIT,28300.0,28300.0,28300.0,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,150.0,0.00533,2025,11,303050.0,303050.0,0.0,-0.0,-58429.56,0.0,23,0.0,4
2025-12-01,RND,RND_RECRUIT,28450.0,28450.0,28450.0,Recruiting,Recruiting,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,150.0,0.0053,2025,12,331500.0,331500.0,0.0,-0.0,-65966.8,0.0,23,0.0,4
2024-01-01,RND,RND_SAL,532377.5,532000.0,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,377.5,-377.5,False,0.00071,True,,,,,,,2024,1,532377.5,532000.0,377.5,-377.5,175.63,-0.0551,8,-2.1494,2
2024-02-01,RND,RND_SAL,545450.07,546000.0,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,-549.93,549.93,True,-0.00101,True,,,,,13072.57,0.02456,2024,2,1077827.57,1078000.0,-172.43,172.43,-3399.3,-0.19286,9,-0.16178,3
2024-03-01,RND,RND_SAL,550749.78,546000.0,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,4749.78,-4749.78,False,0.0087,True,,,,,5299.71,0.00972,2024,3,1628577.35,1624000.0,4577.35,-4577.35,-8793.49,0.41197,2,0.54015,1
2024-04-01,RND,RND_SAL,563935.7,560000.0,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,3935.7,-3935.7,False,0.00703,True,,,,,13185.92,0.02394,2024,4,2192513.05,2184000.0,8513.05,-8513.05,-5811.15,3.70642,4,0.67727,1
2024-05-01,RND,RND_SAL,563540.03,560000.0,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,3540.03,-3540.03,False,0.00632,True,,,,,-395.67,-0.0007,2024,5,2756053.08,2744000.0,12053.08,-12053.08,-1180.92,5.16235,4,2.99769,1
2024-06-01,RND,RND_SAL,584519.85,574000.0,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,10519.85,-10519.85,False,0.01833,True,,,,,20979.82,0.03723,2024,6,3340572.93,3318000.0,22572.93,-22572.93,-2573.87,-1.91357,1,4.08717,1
2024-07-01,RND,RND_SAL,596516.65,588000.0,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,8516.65,-8516.65,False,0.01448,True,,,,,11996.8,0.02052,2024,7,3937089.58,3906000.0,31089.58,-31089.58,-32578.97,0.17046,3,0.26142,2
2024-08-01,RND,RND_SAL,593747.1,588000.0,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,5747.1,-5747.1,False,0.00977,True,,,,,-2769.55,-0.00464,2024,8,4530836.68,4494000.0,36836.68,-36836.68,-23629.55,0.14445,4,0.24322,3
2024-09-01,RND,RND_SAL,612133.16,602000.0,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,10133.16,-10133.16,False,0.01683,True,,,,,18386.06,0.03097,2024,9,5142969.84,5096000.0,46969.84,-46969.84,-31112.67,0.34238,3,0.32569,2
2024-10-01,RND,RND_SAL,615851.55,602000.0,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,13851.55,-13851.55,False,0.02301,True,,,,,3718.39,0.00607,2024,10,5758821.39,5698000.0,60821.39,-60821.39,-36079.3,0.3745,3,0.38392,2
2024-11-01,RND,RND_SAL,632501.76,616000.0,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,16501.76,-16501.76,False,0.02679,True,,,,,16650.21,0.02704,2024,11,6391323.15,6314000.0,77323.15,-77323.15,-42153.71,0.32458,2,0.39147,2
2024-12-01,RND,RND_SAL,645979.54,630000.0,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,15979.54,-15979.54,False,0.02536,True,,,,,13477.78,0.02131,2024,12,7037302.69,6944000.0,93302.69,-93302.69,-34180.81,0.28726,2,0.4675,2
2025-01-01,RND,RND_SAL,648319.01,630000.0,637875.0,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,18319.01,-18319.01,False,0.02908,True,10444.01,-10444.01,0.0,0.01637,2339.47,0.00362,2025,1,648319.01,630000.0,18319.01,-18319.01,-75147.53,0.11838,5,0.24377,2
2025-02-01,RND,RND_SAL,662447.04,644000.0,652720.83,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,18447.04,-18447.04,False,0.02864,True,9726.21,-9726.21,0.0,0.0149,14128.03,0.02179,2025,2,1310766.05,1274000.0,36766.05,-36766.05,-71258.23,0.11005,6,0.25888,2
2025-03-01,RND,RND_SAL,671856.7,658000.0,667595.83,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,13856.7,-13856.7,False,0.02106,True,4260.87,-4260.87,0.0,0.00638,9409.66,0.0142,2025,3,1982622.75,1932000.0,50622.75,-50622.75,-83571.24,0.06344,7,0.16581,2
2025-04-01,RND,RND_SAL,679455.5,658000.0,668281.25,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,21455.5,-21455.5,False,0.03261,True,11174.25,-11174.25,0.0,0.01672,7598.8,0.01131,2025,4,2662078.25,2590000.0,72078.25,-72078.25,-80485.31,0.09643,7,0.26658,2
2025-05-01,RND,RND_SAL,672718.76,672000.0,683200.0,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,718.76,-718.76,False,0.00107,True,-10481.24,10481.24,1.0,-0.01534,-6736.74,-0.00991,2025,5,3334797.01,3262000.0,72797.01,-72797.01,-49789.14,0.00362,16,0.01444,3
2025-06-01,RND,RND_SAL,666436.12,672000.0,683900.0,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,-5563.88,5563.88,True,-0.00828,True,-17463.88,17463.88,1.0,-0.02554,-6282.64,-0.00934,2025,6,4001233.13,3934000.0,67233.13,-67233.13,-44294.94,-0.0163,10,-0.12561,2
2025-07-01,RND,RND_SAL,683779.38,686000.0,698862.5,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,-2220.62,2220.62,True,-0.00324,True,-15083.12,15083.12,1.0,-0.02158,17343.26,0.02602,2025,7,4685012.51,4620000.0,65012.51,-65012.51,-58898.09,-0.00591,15,-0.0377,2
2025-08-01,RND,RND_SAL,697067.68,700000.0,713854.17,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,-2932.32,2932.32,True,-0.00419,True,-16786.49,16786.49,1.0,-0.02352,13288.3,0.01943,2025,8,5382080.19,5320000.0,62080.19,-62080.19,-48479.68,-0.01087,11,-0.06049,2
2025-09-01,RND,RND_SAL,700591.88,700000.0,714583.33,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,591.88,-591.88,False,0.00085,True,-13991.45,13991.45,1.0,-0.01958,3524.2,0.00506,2025,9,6082672.07,6020000.0,62672.07,-62672.07,-62545.9,0.00208,16,0.00946,3
2025-10-01,RND,RND_SAL,709171.81,714000.0,729618.75,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,-4828.19,4828.19,True,-0.00676,True,-20446.94,20446.94,1.0,-0.02802,8579.93,0.01225,2025,10,6791843.88,6734000.0,57843.88,-57843.88,-64929.97,-0.01592,12,-0.07436,2
2025-11-01,RND,RND_SAL,720161.74,714000.0,730362.5,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,6161.74,-6161.74,False,0.00863,True,-10200.76,10200.76,1.0,-0.01397,10989.93,0.0155,2025,11,7512005.62,7448000.0,64005.62,-64005.62,-58429.56,0.01946,12,0.10546,2
